customer_id,churn_probability,churn_prediction,risk_level,threshold,customer_value,customer_value_tier,retention_priority_score,segment,main_reason,recommended_action,priority
CUST_0173,0.999960241702273,1,High,0.3292908351136531,147.36,Low,72,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Low usage duration,Automated SMS/email campaign,P2
CUST_0174,0.0001340437857596985,0,Low,0.3292908351136531,175.65,Medium,22,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate,No immediate action,P4
CUST_0175,0.9963392174956256,1,High,0.3292908351136531,431.91,Medium,56,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,Personalized retention offer,P3
CUST_0176,0.0001172275811605274,0,Low,0.3292908351136531,157.76,Medium,2,Low Engagement Customers,Low usage frequency,No immediate action,P4
CUST_0177,0.9849172971782016,1,High,0.3292908351136531,200.52,Medium,60,Low Engagement Customers,High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_0178,0.9998847382615096,1,High,0.3292908351136531,271.76,Medium,74,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_0179,0.993309230851605,1,High,0.3292908351136531,48.68,Low,58,Low Engagement Customers,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_0180,0.00013344304842324693,0,Low,0.3292908351136531,69.375,Low,1,Low Engagement Customers,Low usage frequency; Low customer value,No immediate action,P4
CUST_0181,1.0359974751011047e-05,0,Low,0.3292908351136531,140.46,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0182,0.9997021322386096,1,High,0.3292908351136531,65.425,Low,63,Price-Sensitive / Low-Value Users,Complaint recorded; Low usage frequency; Low usage duration,Automated SMS/email campaign,P2
CUST_0183,0.0018039880934082931,0,Low,0.3292908351136531,27.36,Low,0,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_0184,4.929273168224742e-05,0,Low,0.3292908351136531,782.775,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0185,2.0364534396946654e-05,0,Low,0.3292908351136531,1586.835,High,34,High-Value Loyal Customers,Complaint recorded,No immediate action,P4
CUST_0186,1.531343738679929e-05,0,Low,0.3292908351136531,203.28,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0187,0.0003474454466721508,0,Low,0.3292908351136531,263.64,Medium,4,Low Engagement Customers,Inactive or higher-risk customer status,No immediate action,P4
CUST_0188,9.894458941688024e-06,0,Low,0.3292908351136531,963.675,High,13,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0189,9.617903610673041e-06,0,Low,0.3292908351136531,977.985,High,14,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0190,0.0003691844297630751,0,Low,0.3292908351136531,142.225,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0191,0.011001145282421373,0,Low,0.3292908351136531,112.28,Low,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_0192,0.004151000740981262,0,Low,0.3292908351136531,100.425,Low,2,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_0193,0.00016341177252844662,0,Low,0.3292908351136531,190.755,Medium,11,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration,No immediate action,P4
CUST_0194,0.0001800401165927771,0,Low,0.3292908351136531,206.72,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0195,2.6745114280418762e-05,0,Low,0.3292908351136531,252.135,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0196,2.3360054207506993e-05,0,Low,0.3292908351136531,725.22,High,10,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0197,7.293547418697008e-05,0,Low,0.3292908351136531,262.29,Medium,4,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0198,6.044380445700252e-05,0,Low,0.3292908351136531,283.2,Medium,12,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_0199,8.090988645410703e-06,0,Low,0.3292908351136531,1080.48,High,15,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0200,0.9586024608094331,1,High,0.3292908351136531,103.56,Low,49,Low Engagement Customers,Low usage frequency; Low customer value,Automated SMS/email campaign,P3
CUST_0201,0.0010778218676424118,0,Low,0.3292908351136531,196.155,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0202,0.8838101542015265,1,High,0.3292908351136531,0.0,Low,44,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_0203,9.76185328030121e-06,0,Low,0.3292908351136531,1679.895,High,23,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0204,0.0006322520480432972,0,Low,0.3292908351136531,230.01,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0205,0.00016972237579609097,0,Low,0.3292908351136531,130.295,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0206,0.0005852169989659932,0,Low,0.3292908351136531,239.0,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0207,2.11397592613578e-05,0,Low,0.3292908351136531,1192.68,High,17,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0208,1.074213263119613e-05,0,Low,0.3292908351136531,902.16,High,12,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0209,5.062725162257112e-05,0,Low,0.3292908351136531,554.4,High,8,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0210,3.5946805034619293e-05,0,Low,0.3292908351136531,180.64,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0211,0.026923030607454178,0,Low,0.3292908351136531,266.895,Medium,5,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0212,0.0005478141139548876,0,Low,0.3292908351136531,88.4,Low,1,Low Engagement Customers,Low customer value; Inactive or higher-risk customer status,No immediate action,P4
CUST_0213,3.649281155649654e-05,0,Low,0.3292908351136531,787.32,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0214,2.8754320292060245e-05,0,Low,0.3292908351136531,2013.6,High,28,High-Value Loyal Customers,Low usage frequency,No immediate action,P4
CUST_0215,6.823239981128837e-05,0,Low,0.3292908351136531,1331.325,High,18,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0216,2.1824420953709847e-05,0,Low,0.3292908351136531,964.16,High,13,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0217,0.008208871740421467,0,Low,0.3292908351136531,36.315,Low,1,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_0218,0.016261854804112644,0,Low,0.3292908351136531,42.39,Low,1,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_0219,0.8150371728615283,1,High,0.3292908351136531,0.0,Low,41,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_0220,2.5148749091735816e-05,0,Low,0.3292908351136531,2022.885,High,28,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0221,5.989903586827347e-05,0,Low,0.3292908351136531,465.48,High,6,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0222,4.233562641548172e-05,0,Low,0.3292908351136531,742.995,High,10,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0223,0.999428942709417,1,High,0.3292908351136531,68.4,Low,59,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_0224,0.000162455288294324,0,Low,0.3292908351136531,261.15,Medium,12,Stable Low-Risk Customers,High failed call rate,No immediate action,P4
CUST_0225,0.9999035184644511,1,High,0.3292908351136531,334.53,Medium,67,Price-Sensitive / Low-Value Users,Complaint recorded,Personalized retention offer,P2
CUST_0226,0.00047188798604886885,0,Low,0.3292908351136531,111.2,Low,2,Low Engagement Customers,Low usage frequency; Low customer value,No immediate action,P4
CUST_0227,0.9996611357481358,1,High,0.3292908351136531,117.96,Low,72,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Automated SMS/email campaign,P2
CUST_0228,0.9990673284192583,1,High,0.3292908351136531,185.2,Medium,61,Low Engagement Customers,High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_0229,0.9998422360325285,1,High,0.3292908351136531,0.0,Low,62,Price-Sensitive / Low-Value Users,Complaint recorded; Low usage frequency; Low usage duration,Automated SMS/email campaign,P2
CUST_0230,0.0009106003962126311,0,Low,0.3292908351136531,64.44,Low,1,Low Engagement Customers,Low usage frequency; Low customer value,No immediate action,P4
CUST_0231,3.5377052985652585e-05,0,Low,0.3292908351136531,180.0,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0232,0.9936023011214253,1,High,0.3292908351136531,0.0,Low,50,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_0233,0.06044442240041287,0,Low,0.3292908351136531,0.0,Low,3,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_0234,0.00010051038673705506,0,Low,0.3292908351136531,730.395,High,10,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0235,1.0367267935786255e-05,0,Low,0.3292908351136531,1489.455,High,21,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0236,4.327267133614371e-05,0,Low,0.3292908351136531,167.31,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0237,0.0019046020338328864,0,Low,0.3292908351136531,177.08,Medium,3,Low Engagement Customers,Inactive or higher-risk customer status,No immediate action,P4
CUST_0238,0.00011996571282041311,0,Low,0.3292908351136531,866.295,High,12,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0239,8.308791334998865e-06,0,Low,0.3292908351136531,880.605,High,12,High-Value Loyal Customers,Low usage duration,No immediate action,P4
CUST_0240,8.636994065958308e-05,0,Low,0.3292908351136531,88.125,Low,1,Low Engagement Customers,Low customer value,No immediate action,P4
CUST_0241,0.0008499756375193658,0,Low,0.3292908351136531,28.935,Low,8,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_0242,0.0007837624175131531,0,Low,0.3292908351136531,27.5,Low,0,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_0243,0.0010345766832427663,0,Low,0.3292908351136531,93.375,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Low customer value,No immediate action,P4
CUST_0244,1.7063106282890677e-05,0,Low,0.3292908351136531,128.16,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0245,0.000541744999510231,0,Low,0.3292908351136531,154.755,Medium,2,Low Engagement Customers,Low usage frequency,No immediate action,P4
CUST_0246,3.217605837908459e-05,0,Low,0.3292908351136531,767.36,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0247,1.1570821853185202e-05,0,Low,0.3292908351136531,383.05,Medium,5,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0248,0.0035848185145516825,0,Low,0.3292908351136531,196.64,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0249,1.1524787550926275e-05,0,Low,0.3292908351136531,993.92,High,14,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0250,0.9996907378951854,1,High,0.3292908351136531,57.0,Low,51,Low Engagement Customers,Low usage frequency; Low customer value,Automated SMS/email campaign,P3
CUST_0251,2.791498172078167e-05,0,Low,0.3292908351136531,268.44,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0252,0.0109457925150886,0,Low,0.3292908351136531,111.72,Low,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
